Term,dataset_01_artificial_intelligence.txt,dataset_02_machine_learning.txt,dataset_03_deep_learning.txt,dataset_04_natural_language_processing.txt,dataset_05_computer_networks.txt,dataset_06_cybersecurity.txt,dataset_07_cloud_computing.txt,dataset_08_database_management.txt,dataset_09_data_science.txt,dataset_10_software_engineering.txt
virtualized,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
vision,0.0,0.009249643174908622,0.008843065452934618,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visual,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.010122251021598116,0.0
vital,0.0,0.0,0.0,0.009303109320428325,0.0,0.0,0.009637352769066469,0.0,0.0,0.0
voiceactivated,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volumes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014573323373380038,0.0,0.0
vulnerabilities,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
vulnerability,0.0,0.0,0.0,0.0,0.0,0.014213488228358308,0.0,0.0,0.0,0.0
web,0.0,0.0,0.0,0.0,0.0,0.0,0.027575869377174204,0.0,0.0,0.0
weights,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wellsuited,0.0,0.0,0.01265156644502223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whether,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
widely,0.008652892002333873,0.0,0.0,0.009303109320428325,0.0,0.0,0.0,0.0,0.0,0.0
will,0.012379489747279818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
within,0.0,0.0,0.006615235188604045,0.0,0.014248198867762558,0.0,0.0,0.0,0.0,0.007341297587353269
without,0.004926294257387931,0.0,0.0050345644608470064,0.0,0.0,0.0,0.005486770849545839,0.0,0.0,0.005587138608988751
words,0.0,0.0,0.0,0.0266194808438618,0.0,0.0,0.0,0.0,0.0,0.0
work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01448166725153488,0.0
world,0.0,0.0,0.0,0.0,0.00952330125700651,0.009934801928605557,0.0,0.0,0.0,0.0
worldwide,0.0,0.0,0.0,0.0,0.013624763863870093,0.0,0.0,0.0,0.0,0.0
worrying,0.0,0.0,0.0,0.0,0.0,0.0,0.013787934688587102,0.0,0.0,0.0
write,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010186315901481648,0.0,0.009813645807525003
writing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00762008104003757,0.007572156002049913,0.007341297587353269
years,0.0,0.009249643174908622,0.0,0.0,0.0,0.0,0.0,0.0,0.010122251021598116,0.0
