Term,dataset_01_artificial_intelligence.txt,dataset_02_machine_learning.txt,dataset_03_deep_learning.txt,dataset_04_natural_language_processing.txt,dataset_05_computer_networks.txt,dataset_06_cybersecurity.txt,dataset_07_cloud_computing.txt,dataset_08_database_management.txt,dataset_09_data_science.txt,dataset_10_software_engineering.txt
vision,0.0,0.005747126436781609,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visual,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visualization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.0
vital,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
voiceactivated,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
volumes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0
vulnerabilities,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
vulnerability,0.0,0.0,0.0,0.0,0.0,0.006172839506172839,0.0,0.0,0.0,0.0
web,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0
weights,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wellsuited,0.0,0.0,0.005494505494505495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
whether,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
widely,0.005376344086021506,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0
will,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
within,0.0,0.0,0.005494505494505495,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.006097560975609756
without,0.005376344086021506,0.0,0.005494505494505495,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.006097560975609756
words,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0
work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
world,0.0,0.0,0.0,0.0,0.005917159763313609,0.006172839506172839,0.0,0.0,0.0,0.0
worldwide,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0
worrying,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0
write,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.006097560975609756
writing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.006289308176100629,0.006097560975609756
years,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.0
